tanggal,jam,suhu_celsius,hari_libur,jumlah_penghuni,jumlah_perangkat_aktif,jam_penggunaan_rata_rata,konsumsi_kwh
2021-01-31,13,26.62,0,4,15,8.22,22.254
2021-02-01,18,22.46,0,5,10,7.14,16.683
2021-02-02,23,27.55,0,2,3,8.88,12.41
2021-02-03,17,24.11,0,6,3,9.99,15.667
2021-02-04,18,23.15,0,4,14,6.88,17.407
2021-02-05,8,25.21,0,4,7,7.51,15.256
2021-02-06,11,26.74,0,5,11,10.37,20.553
2021-02-07,19,23.1,0,3,3,8.82,13.662
2021-02-08,17,26.3,0,5,5,9.05,15.865
2021-02-09,10,23.47,0,5,5,9.23,17.152
2021-02-10,22,29.84,0,4,13,6.54,18.464
2021-02-11,20,23.26,0,4,10,8.02,17.759
2021-02-12,18,23.46,0,4,12,9.48,17.866
2021-02-13,19,24.15,0,5,15,11.04,22.086
2021-02-14,8,26.13,0,4,8,10.42,18.787
2021-02-15,18,25.99,0,3,14,7.06,18.244
2021-02-16,6,23.94,0,1,7,7.02,12.896
2021-02-17,13,26.04,0,5,7,8.07,16.004
2021-02-18,21,23.73,0,1,8,7.95,11.999
2021-02-19,21,24.19,0,1,15,7.81,18.895
2021-02-20,20,26.5,0,2,9,10.07,18.779
2021-02-21,19,25.12,0,6,9,8.51,19.433
2021-02-22,18,26.37,0,3,13,8.37,19.938
2021-02-23,7,26.94,0,6,5,8.34,15.693
2021-02-24,21,26.04,0,1,5,7.11,11.062
2021-02-25,21,24.37,0,4,6,7.88,15.211
2021-02-26,17,27.55,0,1,8,8.49,12.761
2021-02-27,20,27.21,0,4,5,10.78,16.356
2021-02-28,10,29.33,0,5,12,8.47,23.168
2021-03-01,10,23.9,0,1,9,8.92,14.797
2021-03-02,18,26.02,0,5,12,8.6,20.085
2021-03-03,23,24.26,0,3,8,6.86,13.684
2021-03-04,17,25.08,0,3,7,6.33,12.738
2021-03-05,13,24.89,0,2,12,8.18,16.142
2021-03-06,21,24.94,1,6,12,7.54,24.05
2021-03-07,5,28.05,0,5,8,10.88,19.865
2021-03-08,18,24.83,0,3,15,9.1,19.375
2021-03-09,9,25.4,0,6,4,8.36,17.22
2021-03-10,14,22.2,0,2,11,8.56,17.04
2021-03-11,15,27.78,0,2,13,7.84,16.972
2021-03-12,17,26.12,0,3,4,8.92,12.997
2021-03-13,23,23.64,0,3,7,9.59,16.299
2021-03-14,22,24.17,0,1,12,10.87,17.645
2021-03-15,18,23.73,0,6,11,9.71,20.822
2021-03-16,15,22.48,0,6,7,6.99,18.455
2021-03-17,19,26.51,0,5,4,9.36,16.143
2021-03-18,8,25.87,0,4,5,6.02,13.354
2021-03-19,17,27.66,0,5,4,9.7,16.309
2021-03-20,21,26.06,0,4,14,7.76,22.578
2021-03-21,18,26.02,0,1,11,10.96,16.948
2021-03-22,19,25.79,0,4,12,6.98,16.861
2021-03-23,21,23.93,0,6,13,6.7,18.426
2021-03-24,18,27.04,0,2,9,8.77,15.511
2021-03-25,21,27.94,0,6,10,9.49,20.529
2021-03-26,19,27.27,0,1,6,8.16,12.302
2021-03-27,17,25.64,0,6,3,11.27,17.168
2021-03-28,21,28.21,0,1,11,9.58,17.502
2021-03-29,6,23.87,0,6,14,7.69,19.75
2021-03-30,20,27.05,0,1,13,8.15,15.819
2021-03-31,18,28.09,0,5,11,9.07,20.707
2021-04-01,5,26.03,0,6,11,7.36,18.63
2021-04-02,19,27.66,0,5,14,6.54,20.006
2021-04-03,19,25.98,0,5,4,9.82,17.025
2021-04-04,9,25.65,0,2,13,11.13,18.597
2021-04-05,13,26.35,0,6,9,6.97,19.083
2021-04-06,21,28.69,0,4,9,9.49,18.631
2021-04-07,18,26.25,0,6,8,9.52,19.075
2021-04-08,22,26.84,0,4,10,7.43,19.017
2021-04-09,15,29.0,0,3,14,9.79,19.653
2021-04-10,22,27.63,0,4,9,8.88,18.368
2021-04-11,20,26.67,0,1,4,8.44,10.193
2021-04-12,14,27.7,0,4,7,8.82,14.932
2021-04-13,20,28.56,0,1,9,7.36,12.847
2021-04-14,21,24.92,0,6,5,8.88,16.101
2021-04-15,19,28.25,0,2,4,8.53,12.762
2021-04-16,17,30.73,0,2,12,6.16,19.003
2021-04-17,17,26.38,0,5,7,11.46,19.885
2021-04-18,13,27.13,0,5,9,8.65,17.656
2021-04-19,20,28.07,0,3,8,7.29,14.811
2021-04-20,22,28.86,0,6,4,8.36,16.065
2021-04-21,18,24.33,0,3,6,6.18,14.427
2021-04-22,19,26.94,0,4,8,8.36,17.062
2021-04-23,18,29.58,0,3,8,7.08,17.174
2021-04-24,19,30.06,0,1,8,8.5,17.517
2021-04-25,20,29.45,0,1,13,9.01,17.197
2021-04-26,11,28.54,0,2,7,8.34,14.132
2021-04-27,22,29.16,0,3,4,6.99,13.768
2021-04-28,18,28.21,0,1,8,8.72,13.196
2021-04-29,22,24.13,0,3,15,6.42,19.262
2021-04-30,22,28.91,0,4,11,7.13,17.441
2021-05-01,14,29.67,1,5,11,9.66,22.043
2021-05-02,20,26.31,0,2,6,10.23,15.559
2021-05-03,21,29.64,0,4,13,7.93,21.922
2021-05-04,19,25.1,0,1,3,7.79,10.478
2021-05-05,21,27.56,0,4,13,6.37,18.052
2021-05-06,17,26.91,0,3,8,7.38,15.768
2021-05-07,18,29.41,0,3,15,8.92,21.063
2021-05-08,21,30.14,0,6,12,7.52,22.653
2021-05-09,7,26.34,0,5,12,10.75,22.551
2021-05-10,20,28.46,0,3,14,7.16,19.685
2021-05-11,19,28.21,0,2,9,9.4,16.931
2021-05-12,22,29.1,0,6,3,9.0,17.67
2021-05-13,17,29.18,0,3,13,6.93,17.282
2021-05-14,9,28.84,0,6,11,7.3,19.194
2021-05-15,18,29.44,0,6,10,11.03,23.191
2021-05-16,22,29.73,0,6,3,11.45,20.667
2021-05-17,18,29.95,0,5,7,9.34,19.363
2021-05-18,20,29.3,0,3,7,7.45,15.914
2021-05-19,23,29.99,0,6,13,7.51,22.885
2021-05-20,17,27.9,0,5,6,6.97,15.509
2021-05-21,19,30.94,0,3,11,6.22,22.266
2021-05-22,18,28.43,0,6,4,10.67,18.932
2021-05-23,21,30.21,0,1,4,11.27,16.222
2021-05-24,13,27.26,0,1,11,9.31,14.445
2021-05-25,6,29.42,0,2,3,9.76,14.752
2021-05-26,8,28.79,0,5,4,8.24,16.107
2021-05-27,17,30.39,0,5,12,7.78,20.754
2021-05-28,18,29.57,0,4,14,6.86,19.299
2021-05-29,19,29.22,0,6,6,10.58,23.94
2021-05-30,21,29.33,0,1,8,9.56,17.79
2021-05-31,10,29.98,0,6,12,6.68,20.188
2021-06-01,19,27.08,1,3,15,8.22,19.982
2021-06-02,17,29.45,0,1,7,8.55,13.258
2021-06-03,18,30.23,0,3,13,9.29,20.431
2021-06-04,10,29.51,0,4,11,6.75,17.408
2021-06-05,19,29.6,0,4,10,11.39,25.579
2021-06-06,22,30.91,0,1,5,9.32,19.718
2021-06-07,17,28.52,0,2,14,8.47,18.342
2021-06-08,23,28.18,0,1,12,9.93,16.945
2021-06-09,17,30.89,0,2,6,9.15,16.19
2021-06-10,19,30.45,0,4,6,9.54,18.49
2021-06-11,7,29.07,0,3,13,9.03,20.548
2021-06-12,9,28.97,0,1,5,8.32,12.986
2021-06-13,19,30.16,0,3,6,9.1,18.658
2021-06-14,20,31.29,0,1,11,7.71,18.769
2021-06-15,6,30.16,0,1,11,8.67,18.278
2021-06-16,20,28.97,0,2,15,8.26,20.845
2021-06-17,22,27.04,0,5,11,6.97,19.702
2021-06-18,18,30.99,0,3,10,6.36,17.873
2021-06-19,22,30.62,1,2,11,9.0,21.801
2021-06-20,14,29.23,0,4,13,9.58,24.452
2021-06-21,20,30.66,0,2,10,9.71,19.991
2021-06-22,21,30.13,0,4,5,7.45,17.002
2021-06-23,20,30.53,0,2,15,9.77,22.22
2021-06-24,7,31.17,0,5,9,9.35,21.232
2021-06-25,19,30.83,0,2,9,9.43,19.966
2021-06-26,21,32.57,0,6,13,7.6,28.946
2021-06-27,13,30.26,0,1,11,7.73,20.653
2021-06-28,17,27.6,0,1,11,9.72,15.203
2021-06-29,19,28.83,0,4,11,9.96,18.223
2021-06-30,7,30.43,0,3,11,7.23,19.694
2021-07-01,18,30.29,0,3,6,6.95,16.647
2021-07-02,22,31.34,0,2,15,8.92,23.821
2021-07-03,16,30.41,0,3,12,8.04,22.198
2021-07-04,21,31.26,0,3,9,9.18,21.92
2021-07-05,22,30.33,0,5,5,9.52,19.418
2021-07-06,17,28.25,0,6,15,8.19,22.576
2021-07-07,9,29.1,0,2,5,9.57,15.629
2021-07-08,21,32.67,0,5,10,9.65,27.628
2021-07-09,17,28.26,0,2,11,7.54,16.618
2021-07-10,19,33.0,0,3,15,8.81,28.921
2021-07-11,22,32.39,0,2,11,11.36,25.798
2021-07-12,19,33.19,0,6,15,8.76,34.124
2021-07-13,22,32.04,0,1,3,9.46,16.518
2021-07-14,11,32.53,0,6,11,8.91,27.513
2021-07-15,18,30.49,0,1,10,8.28,18.161
2021-07-16,7,31.53,0,4,6,7.82,19.342
2021-07-17,18,29.37,0,6,15,9.16,26.235
2021-07-18,7,30.8,0,5,14,7.72,24.231
2021-07-19,13,31.74,1,6,12,11.49,28.781
2021-07-20,17,31.94,0,6,11,7.43,26.977
2021-07-21,22,27.65,0,2,14,9.95,18.278
2021-07-22,22,29.46,0,1,4,8.98,13.779
2021-07-23,17,29.9,0,2,13,8.0,19.652
2021-07-24,10,31.92,0,3,6,9.7,23.404
2021-07-25,20,31.03,0,2,13,8.19,21.251
2021-07-26,21,27.84,0,2,5,9.16,12.699
2021-07-27,21,31.71,0,5,13,6.02,25.212
2021-07-28,16,29.97,0,6,15,8.47,26.026
2021-07-29,13,29.06,0,4,3,8.89,14.624
2021-07-30,7,30.59,0,6,13,9.92,24.974
2021-07-31,17,31.68,1,6,6,8.42,25.507
2021-08-01,10,29.33,0,6,13,9.8,24.76
2021-08-02,21,32.87,0,6,13,6.26,31.29
2021-08-03,8,29.04,0,5,8,8.71,16.545
2021-08-04,8,30.87,0,5,6,9.69,20.352
2021-08-05,20,28.92,0,3,7,8.47,16.112
2021-08-06,18,30.82,0,4,13,8.12,22.667
2021-08-07,20,28.38,0,6,5,9.96,19.975
2021-08-08,7,29.38,0,2,9,9.68,19.21
2021-08-09,21,33.78,0,3,3,9.94,24.983
2021-08-10,6,29.61,0,3,14,7.31,19.919
2021-08-11,15,31.53,0,3,9,6.49,19.097
2021-08-12,21,29.07,0,5,4,8.76,17.51
2021-08-13,20,31.48,0,3,8,7.37,21.452
2021-08-14,18,31.43,0,4,11,11.38,24.894
2021-08-15,22,31.32,0,5,10,8.88,25.166
2021-08-16,20,32.49,0,2,11,7.29,22.553
2021-08-17,22,28.64,1,2,12,8.65,19.428
2021-08-18,19,29.88,0,2,8,9.07,18.409
2021-08-19,21,29.41,0,4,13,9.64,20.087
2021-08-20,23,31.29,0,1,15,8.2,21.369
2021-08-21,11,32.31,0,6,8,7.97,27.383
2021-08-22,18,29.75,0,1,3,7.6,14.554
2021-08-23,18,28.86,0,4,4,7.08,15.021
2021-08-24,11,33.07,0,5,12,7.2,28.61
2021-08-25,18,33.24,0,4,11,7.8,31.315
2021-08-26,12,30.53,0,2,4,8.48,15.913
2021-08-27,17,28.03,0,4,12,9.17,19.601
2021-08-28,15,27.47,0,3,14,11.2,20.091
2021-08-29,18,28.01,0,5,13,7.7,23.49
2021-08-30,18,27.77,0,3,7,9.7,15.31
2021-08-31,18,27.9,0,5,7,9.77,18.662
2021-09-01,22,29.1,0,2,14,8.02,18.171
2021-09-02,21,30.5,0,3,5,7.89,16.049
2021-09-03,22,28.35,0,3,8,9.19,15.661
2021-09-04,9,29.95,0,6,6,7.8,21.194
2021-09-05,19,30.03,0,1,12,8.52,20.169
2021-09-06,23,27.38,0,2,12,6.28,13.877
2021-09-07,22,30.48,0,6,10,7.83,21.831
2021-09-08,22,28.15,0,6,10,8.71,17.721
2021-09-09,12,29.94,0,6,10,8.22,22.472
2021-09-10,5,30.87,0,1,9,9.11,16.233
2021-09-11,19,28.04,0,6,6,8.95,18.611
2021-09-12,22,28.95,0,4,7,10.69,20.05
2021-09-13,22,28.51,0,1,6,7.55,12.366
2021-09-14,10,30.86,0,1,8,7.92,17.852
2021-09-15,19,27.71,0,6,3,7.85,16.526
2021-09-16,11,30.14,0,2,10,7.13,17.314
2021-09-17,6,29.64,0,5,14,7.81,23.293
2021-09-18,10,30.17,0,6,5,8.98,19.522
2021-09-19,13,30.7,0,3,7,8.74,20.45
2021-09-20,21,28.93,0,6,3,7.92,16.735
2021-09-21,17,31.38,0,1,4,8.45,17.662
2021-09-22,22,29.28,0,6,11,8.64,20.296
2021-09-23,17,29.61,0,6,13,8.24,24.357
2021-09-24,13,27.66,0,3,14,6.17,18.053
2021-09-25,18,28.01,0,5,14,9.09,23.473
2021-09-26,14,28.99,0,2,6,9.47,16.349
2021-09-27,11,30.62,0,6,11,8.55,21.712
2021-09-28,21,30.79,0,3,14,7.86,21.64
2021-09-29,20,30.68,0,5,7,9.02,19.738
2021-09-30,11,28.18,0,4,6,7.68,15.09
2021-10-01,19,27.8,0,6,7,7.09,16.6
2021-10-02,19,29.37,0,5,5,8.15,17.671
2021-10-03,22,27.55,0,5,7,10.52,18.945
2021-10-04,18,29.22,1,4,10,8.26,19.074
2021-10-05,10,29.18,0,1,4,6.65,11.142
2021-10-06,17,28.57,0,6,3,6.5,14.887
2021-10-07,22,28.85,0,5,12,7.61,21.453
2021-10-08,19,28.56,0,6,10,7.87,20.426
2021-10-09,20,27.01,0,3,10,10.98,17.66
2021-10-10,17,29.21,0,4,15,9.23,21.108
2021-10-11,19,25.73,0,6,12,7.53,20.803
2021-10-12,17,31.02,0,3,9,8.02,20.19
2021-10-13,21,26.45,0,5,3,8.69,14.42
2021-10-14,15,28.52,0,4,7,6.58,15.499
2021-10-15,18,28.18,0,4,6,7.32,15.73
2021-10-16,23,27.06,0,5,7,8.87,16.315
2021-10-17,18,24.92,0,3,3,11.45,15.866
2021-10-18,19,29.01,0,5,13,8.33,22.011
2021-10-19,21,29.8,0,4,10,9.11,21.003
2021-10-20,17,26.4,0,2,7,6.83,12.344
2021-10-21,16,28.9,0,4,6,6.04,16.724
2021-10-22,20,26.72,0,6,13,9.86,20.164
2021-10-23,17,26.25,1,6,15,9.62,27.046
2021-10-24,22,29.71,0,5,6,8.68,19.72
2021-10-25,13,30.32,0,3,13,7.43,21.065
2021-10-26,21,28.17,0,6,5,6.15,16.2
2021-10-27,18,24.02,0,2,3,6.43,10.476
2021-10-28,14,27.64,0,3,5,9.26,15.39
2021-10-29,19,26.43,0,2,14,9.29,19.396
2021-10-30,21,22.9,0,5,15,7.85,22.576
2021-10-31,22,28.19,0,4,4,11.29,17.049
2021-11-01,17,27.09,0,1,10,9.57,15.317
2021-11-02,19,26.6,0,4,10,9.06,16.859
2021-11-03,8,27.82,0,1,3,8.84,11.074
2021-11-04,19,30.68,0,5,7,8.27,20.768
2021-11-05,18,29.2,0,6,14,9.08,23.552
2021-11-06,17,27.03,0,5,15,10.95,22.678
2021-11-07,19,27.85,0,3,7,9.09,17.856
2021-11-08,22,26.05,0,1,13,7.3,15.777
2021-11-09,17,26.03,1,1,11,11.37,16.895
2021-11-10,20,25.64,0,2,11,9.03,15.889
2021-11-11,14,26.64,0,4,3,8.13,14.639
2021-11-12,20,27.77,0,4,15,8.84,21.556
2021-11-13,11,27.82,0,1,12,9.27,17.614
2021-11-14,20,27.2,0,1,8,10.23,13.744
2021-11-15,21,26.91,0,1,3,9.13,10.723
2021-11-16,14,27.98,0,1,6,6.38,12.493
2021-11-17,22,26.42,0,2,13,7.54,17.214
2021-11-18,7,27.97,0,5,9,6.26,17.464
2021-11-19,13,26.8,0,1,15,9.86,17.67
2021-11-20,18,28.3,0,4,4,10.06,17.098
2021-11-21,9,26.14,0,6,8,11.35,22.653
2021-11-22,15,23.13,0,6,14,7.91,19.991
2021-11-23,8,26.95,0,6,8,6.73,18.957
2021-11-24,7,25.57,0,2,13,6.19,16.632
2021-11-25,18,25.96,0,4,5,6.91,15.291
2021-11-26,17,25.61,0,4,5,8.31,13.846
2021-11-27,23,27.31,0,3,9,8.77,16.885
2021-11-28,10,26.5,0,4,12,7.89,20.477
2021-11-29,20,28.86,0,2,12,8.14,15.939
2021-11-30,19,26.14,0,4,10,9.47,17.36
2021-12-01,22,24.6,0,4,5,6.33,12.488
2021-12-02,8,28.66,0,2,6,7.34,13.535
2021-12-03,20,26.31,0,5,11,9.29,17.977
2021-12-04,21,26.65,0,1,13,7.84,19.153
2021-12-05,18,27.6,0,2,14,8.76,17.766
2021-12-06,20,29.66,0,1,8,7.71,15.405
2021-12-07,7,26.51,0,3,10,8.93,17.565
2021-12-08,18,26.67,0,4,13,6.12,19.776
2021-12-09,21,28.25,0,2,4,7.49,12.748
2021-12-10,19,26.99,0,5,6,6.82,16.6
2021-12-11,17,27.35,0,2,7,7.63,13.952
2021-12-12,20,28.56,0,6,12,9.66,23.02
2021-12-13,5,24.32,0,2,8,6.92,12.548
2021-12-14,21,25.96,0,3,6,9.35,14.716
2021-12-15,17,25.83,0,3,14,9.38,21.353
2021-12-16,19,26.51,0,2,13,8.35,16.044
2021-12-17,11,27.94,0,1,14,8.52,17.33
2021-12-18,11,25.4,0,3,10,8.8,17.878
2021-12-19,20,24.98,0,5,10,9.41,20.081
2021-12-20,22,25.0,0,6,4,8.59,14.795
2021-12-21,17,27.05,0,5,11,7.57,18.771
2021-12-22,17,26.72,0,5,7,9.12,18.524
2021-12-23,18,26.73,0,6,8,8.63,17.358
2021-12-24,17,27.41,0,5,10,6.86,16.498
2021-12-25,20,26.96,1,1,15,11.16,19.561
2021-12-26,6,25.96,0,4,11,10.3,18.403
2021-12-27,17,25.75,0,3,13,8.93,18.898
2021-12-28,20,26.88,0,3,7,6.85,14.255
2021-12-29,19,25.94,0,1,7,9.37,14.866
2021-12-30,17,23.78,0,5,3,9.77,15.98
2021-12-31,17,23.67,0,2,7,6.01,12.933
2022-01-01,22,25.57,1,4,15,11.34,20.485
2022-01-02,13,23.87,0,2,11,10.05,20.126
2022-01-03,5,27.68,0,4,8,6.57,14.992
2022-01-04,11,25.1,0,1,8,8.12,12.873
2022-01-05,22,26.4,0,2,9,7.25,15.578
2022-01-06,14,25.26,0,3,6,6.17,13.138
2022-01-07,7,22.81,0,3,12,6.66,16.408
2022-01-08,15,27.8,0,5,14,10.06,22.687
2022-01-09,20,26.8,0,2,10,8.13,17.386
2022-01-10,17,26.53,0,3,3,7.54,11.105
2022-01-11,21,27.01,0,3,7,6.97,13.378
2022-01-12,12,26.09,0,2,4,7.88,11.87
2022-01-13,22,23.24,0,2,13,7.8,17.091
2022-01-14,6,25.55,0,4,5,8.51,13.339
2022-01-15,5,26.9,0,1,10,11.13,18.0
2022-01-16,18,24.67,0,2,3,10.7,13.737
2022-01-17,11,24.51,0,1,5,6.04,10.348
2022-01-18,17,26.05,0,1,14,6.14,16.225
2022-01-19,18,26.39,0,6,12,8.86,20.103
2022-01-20,20,30.73,0,5,3,8.52,18.113
2022-01-21,18,24.01,0,4,13,9.39,19.355
2022-01-22,21,25.41,0,3,14,8.79,20.668
2022-01-23,22,25.58,0,5,8,10.29,22.713
2022-01-24,21,28.84,0,1,3,8.08,11.92
2022-01-25,12,25.71,0,1,15,7.85,16.268
2022-01-26,22,22.91,0,1,7,6.79,12.652
2022-01-27,15,27.34,0,4,7,9.98,17.788
2022-01-28,22,26.01,0,4,7,6.84,15.992
2022-01-29,21,25.75,0,4,7,8.48,17.145
2022-01-30,21,26.19,0,3,14,10.31,20.415
2022-01-31,19,28.99,0,3,8,7.29,15.559
2022-02-01,14,23.59,0,5,12,8.5,20.09
2022-02-02,14,26.46,0,5,5,6.9,15.187
2022-02-03,20,24.73,0,2,13,9.79,17.019
2022-02-04,5,25.85,0,6,3,7.75,16.963
2022-02-05,5,25.93,0,3,4,8.43,13.261
2022-02-06,21,28.25,0,3,11,8.86,19.9
2022-02-07,8,24.64,0,5,14,9.16,18.732
2022-02-08,22,25.34,0,1,10,8.46,14.16
2022-02-09,22,25.79,0,3,4,8.21,13.198
2022-02-10,15,24.57,0,2,14,7.26,17.132
2022-02-11,22,22.69,0,3,11,8.69,18.539
2022-02-12,20,24.94,0,3,5,8.78,15.326
2022-02-13,19,24.29,0,3,3,10.54,14.011
2022-02-14,21,25.92,0,1,14,6.58,16.512
2022-02-15,18,25.67,0,5,14,6.12,17.564
2022-02-16,17,27.16,0,4,13,6.49,19.221
2022-02-17,20,25.62,0,6,6,6.6,15.862
2022-02-18,18,27.61,0,1,15,6.18,16.311
2022-02-19,18,26.4,0,6,7,9.87,19.598
2022-02-20,9,26.52,0,4,3,9.63,16.852
2022-02-21,17,26.22,1,6,8,8.28,20.424
2022-02-22,17,28.22,0,1,12,6.21,15.611
2022-02-23,17,27.73,0,2,12,9.41,15.462
2022-02-24,13,26.91,0,6,6,9.53,18.545
2022-02-25,14,24.38,0,3,9,7.49,16.093
2022-02-26,9,25.13,0,2,10,7.97,16.893
2022-02-27,17,24.58,0,2,5,9.14,14.02
2022-02-28,13,26.68,0,3,6,7.94,15.336
2022-03-01,5,24.78,0,4,4,7.29,13.112
2022-03-02,17,24.9,0,2,15,7.49,16.584
2022-03-03,9,24.56,0,2,9,7.32,15.253
2022-03-04,19,25.25,0,1,12,9.17,15.295
2022-03-05,9,23.97,0,1,7,10.92,14.632
2022-03-06,9,28.34,0,4,11,11.22,20.506
2022-03-07,17,26.88,0,5,11,9.31,18.235
2022-03-08,20,26.69,0,6,6,8.84,17.848
2022-03-09,17,28.14,0,4,5,6.97,14.513
2022-03-10,17,27.77,0,5,6,9.64,16.289
2022-03-11,20,25.71,0,1,13,7.07,15.128
2022-03-12,19,25.54,0,4,4,9.23,15.527
2022-03-13,19,25.06,0,5,7,7.65,17.338
2022-03-14,10,25.34,0,6,4,7.71,15.617
2022-03-15,22,26.84,0,3,15,9.03,19.748
2022-03-16,12,26.27,0,6,12,7.68,17.275
2022-03-17,19,26.8,0,1,4,6.68,10.433
2022-03-18,18,26.32,0,3,10,8.9,16.752
2022-03-19,20,23.86,0,5,13,11.47,22.733
2022-03-20,20,26.36,0,4,6,9.12,15.367
2022-03-21,20,28.13,0,1,15,9.37,16.445
2022-03-22,19,29.31,0,6,5,8.47,17.538
2022-03-23,17,26.23,0,2,6,8.14,14.108
2022-03-24,5,27.1,0,6,10,6.95,20.058
2022-03-25,17,26.15,0,2,3,7.8,12.055
2022-03-26,16,26.32,0,3,14,8.72,20.226
2022-03-27,17,25.45,0,4,6,9.19,17.808
2022-03-28,19,29.22,0,6,10,9.49,22.731
2022-03-29,14,25.12,0,5,7,9.05,16.695
2022-03-30,18,25.87,0,2,14,6.57,14.787
2022-03-31,15,27.87,0,6,11,7.54,19.88
2022-04-01,21,26.17,0,6,3,9.11,15.333
2022-04-02,16,27.82,0,1,14,10.55,18.175
2022-04-03,11,27.06,0,6,9,9.77,21.215
2022-04-04,10,29.24,0,1,15,9.03,17.57
2022-04-05,22,26.34,0,6,13,6.56,19.61
2022-04-06,22,26.91,0,5,5,8.44,14.554
2022-04-07,16,30.65,0,2,7,7.1,18.684
2022-04-08,5,23.59,0,5,12,9.02,19.586
2022-04-09,19,24.63,0,2,15,9.51,21.578
2022-04-10,21,27.16,0,2,11,8.33,18.314
2022-04-11,19,33.42,0,2,4,8.06,22.729
2022-04-12,21,30.1,0,3,9,9.36,19.02
2022-04-13,22,25.92,0,2,15,7.93,17.715
2022-04-14,20,27.34,0,5,7,7.85,17.543
2022-04-15,19,26.29,0,2,12,9.81,17.147
2022-04-16,23,27.57,0,1,10,10.75,15.86
2022-04-17,22,30.64,0,3,8,7.73,20.917
2022-04-18,13,27.56,0,4,11,7.99,17.536
2022-04-19,17,25.07,0,5,14,9.04,20.89
2022-04-20,20,27.81,0,6,7,7.67,18.226
2022-04-21,16,27.22,0,6,4,7.39,15.572
2022-04-22,18,25.76,0,4,13,6.43,18.773
2022-04-23,13,26.13,1,6,5,8.31,18.452
2022-04-24,21,27.67,0,2,3,8.54,13.766
2022-04-25,22,27.22,0,5,6,6.0,16.093
2022-04-26,13,29.55,0,6,4,8.27,17.008
2022-04-27,19,25.74,0,1,5,9.85,11.94
2022-04-28,13,26.13,0,2,12,6.09,15.307
2022-04-29,15,28.3,0,6,9,7.06,19.147
2022-04-30,20,28.88,0,2,10,7.64,16.946
2022-05-01,20,26.46,1,4,5,9.51,17.887
2022-05-02,22,25.75,0,5,8,7.74,16.329
2022-05-03,21,29.7,0,4,11,6.79,19.261
2022-05-04,9,28.46,0,1,3,6.02,11.496
2022-05-05,19,30.74,0,4,4,8.71,18.798
2022-05-06,19,29.53,0,4,12,7.08,18.293
2022-05-07,21,28.49,0,5,9,10.27,20.268
2022-05-08,22,28.2,0,1,14,11.39,19.556
2022-05-09,6,28.05,0,6,13,8.31,21.388
2022-05-10,19,29.41,0,1,15,6.86,21.277
2022-05-11,17,27.82,0,6,10,7.65,18.235
2022-05-12,19,29.39,0,1,3,6.95,11.498
2022-05-13,17,28.44,0,3,8,9.71,17.655
2022-05-14,20,27.68,0,1,4,9.63,12.181
2022-05-15,13,30.68,0,4,3,8.92,17.205
2022-05-16,21,28.62,0,6,7,8.87,19.578
2022-05-17,12,29.74,0,3,9,9.93,19.806
2022-05-18,5,29.02,0,5,9,7.47,19.315
2022-05-19,17,26.94,0,6,3,8.23,15.909
2022-05-20,19,30.94,0,5,5,7.4,20.255
2022-05-21,21,27.4,0,2,7,7.9,12.863
2022-05-22,6,30.46,0,4,15,7.74,21.035
2022-05-23,19,30.95,0,3,10,7.57,19.229
2022-05-24,22,27.71,0,5,11,8.82,17.186
2022-05-25,20,25.9,0,4,6,9.33,15.939
2022-05-26,18,29.52,0,2,10,8.0,17.286
2022-05-27,19,31.56,0,6,12,7.26,24.749
2022-05-28,11,29.51,0,5,14,9.45,22.691
2022-05-29,21,25.86,0,6,14,7.7,21.87
2022-05-30,10,28.4,0,5,11,8.2,20.1
2022-05-31,19,29.22,0,1,3,9.54,13.791
2022-06-01,11,31.12,1,5,3,10.14,20.294
2022-06-02,17,28.25,0,4,8,6.76,15.381
2022-06-03,21,25.75,0,3,3,9.22,13.766
2022-06-04,17,29.56,0,1,8,10.31,17.697
2022-06-05,21,30.99,0,3,8,8.45,19.72
2022-06-06,22,29.71,0,4,12,8.48,20.184
2022-06-07,10,29.41,1,6,12,9.23,24.285
2022-06-08,19,29.54,0,3,13,9.06,22.263
2022-06-09,15,28.69,0,4,6,9.92,17.102
2022-06-10,18,28.79,0,6,7,6.07,16.309
2022-06-11,18,31.67,0,5,5,7.79,23.949
2022-06-12,10,29.17,0,6,3,10.78,17.803
2022-06-13,20,30.21,0,6,6,8.22,21.089
2022-06-14,17,30.26,0,2,5,9.35,16.735
2022-06-15,10,30.53,0,2,12,9.83,20.708
2022-06-16,13,31.37,0,6,11,9.52,24.459
2022-06-17,17,30.14,0,4,14,7.86,22.698
2022-06-18,19,30.36,0,3,7,8.9,18.376
2022-06-19,19,31.81,0,1,7,7.93,19.451
2022-06-20,22,30.08,0,1,9,7.64,14.63
2022-06-21,17,29.88,0,5,9,9.46,20.589
2022-06-22,23,30.07,0,6,9,6.74,20.984
2022-06-23,18,32.33,0,2,11,7.82,24.317
2022-06-24,19,30.98,0,2,14,6.25,21.924
2022-06-25,22,29.76,0,4,3,10.3,17.814
2022-06-26,19,30.61,0,3,6,10.59,21.996
2022-06-27,11,29.09,0,2,12,6.38,15.767
2022-06-28,20,30.53,0,1,9,7.52,16.981
2022-06-29,22,29.99,1,6,10,11.37,23.689
